Date,Timeguessr Day,Timeguessr Round,City,Subdivision,Country,Year,Michael Total Score,Michael Round Score,Michael Geography,Michael Geography Distance,Michael Time,Michael Time Distance,Michael Time Guessed,Michael Time Score,Michael Geography Score,Michael Geography Score (Min),Michael Geography Score (Max),Sarah Total Score,Sarah Round Score,Sarah Geography,Sarah Geography Distance,Sarah Time,Sarah Time Distance,Sarah Time Guessed,Sarah Time Score,Sarah Geography Score,Sarah Geography Score (Min),Sarah Geography Score (Max),Michael Time Score (Min),Michael Time Score (Max),Sarah Time Score (Min),Sarah Time Score (Max)
2025-11-21,904,1,Moscow,,Russia,1991.0,46275.0,9899.6,OO%,1900.0,OO%,1.0,1992.0,4950.0,4949.6,4949.6,4949.6,46812.0,8343.2,OO%,2300.0,O%X,6.0,1985.0,3400.0,4943.2,4943.2,4943.2,4950.0,4950.0,3400.0,3400.0
2025-11-21,904,2,Oslo,,Norway,1950.0,46275.0,7489.06,OO%,547.0,OXX,10.0,1960.0,2500.0,4989.06,4989.06,4989.06,46812.0,9989.626,OO%,518.7,OOO,0.0,1950.0,5000.0,4989.626,4989.626,4989.626,2500.0,2500.0,5000.0,5000.0
2025-11-21,904,3,Istanbul,,Türkiye,1910.0,46275.0,9298.764,OO%,61.8,OOX,4.0,1906.0,4300.0,4998.764,4998.764,4998.764,46812.0,8896.24,OO%,188.0,O%X,5.0,1905.0,3900.0,4996.24,4996.24,4996.24,4300.0,4300.0,3900.0,3900.0
2025-11-21,904,4,Washington DC,Washington DC,United States,2025.0,46275.0,10000.0,OOO,7.5,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,46812.0,10000.0,OOO,9.1,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2025-11-21,904,5,Dublin,,Ireland,1916.0,46275.0,9588.272,OO%,586.4,OOX,3.0,1919.0,4600.0,4988.272,4988.272,4988.272,46812.0,9583.254,OO%,837.3,OOX,3.0,1913.0,4600.0,4983.254,4983.254,4983.254,4600.0,4600.0,4600.0,4600.0
2025-11-24,907,1,San Francisco,California,United States,1992.0,43960.0,9241.6,OO%,2400.0,OOX,4.0,1996.0,4300.0,4941.6,4941.6,4941.6,44717.0,8393.956,OO%,302.2,O%X,6.0,1998.0,3400.0,4993.956,4993.956,4993.956,4300.0,4300.0,3400.0,3400.0
2025-11-24,907,2,Madrid,,Spain,1965.0,43960.0,8710.2,OXX,389800.0,OOX,3.0,1968.0,4600.0,4110.2,4110.2,4110.2,44717.0,8394.155999999999,OO%,292.2,O%X,7.0,1958.0,3400.0,4994.156,4994.156,4994.156,4600.0,4600.0,3400.0,3400.0
2025-11-24,907,3,Buenos Aires,,Argentina,1987.0,43960.0,9980.0,OO%,1000.0,OOO,0.0,1987.0,5000.0,4980.0,4980.0,4980.0,44717.0,10000.0,OOO,31.4,OOO,0.0,1987.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2025-11-24,907,4,Lillehammer,,Norway,1906.0,43960.0,7766.7,O%X,133300.0,O%X,7.0,1913.0,3400.0,4366.7,4366.7,4366.7,44717.0,9160.0,OXX,290000.0,OO%,1.0,1905.0,4950.0,4210.0,4210.0,4210.0,3400.0,3400.0,4950.0,4950.0
2025-11-24,907,5,Lima,,Peru,2015.0,43960.0,8277.2,OO%,5700.0,O%X,6.0,2009.0,3400.0,4877.2,4877.2,4877.2,44717.0,8768.4,OO%,7900.0,O%X,5.0,2010.0,3900.0,4868.4,4868.4,4868.4,3400.0,3400.0,3900.0,3900.0
